NormalizedDate,2024_French Senate election_FRFIN,2023_Spanish general election_IBEXIB,2023_Dutch general election_NLFIN,2023_Polish parliamentary election_BNKI,2023_Greek legislative election_FTATBNK,2023_Finnish parliamentary election_N3020PI,2023_Italian local elections_FTITLMS30,2023_Spanish regional elections_IBEXIB,2022_United States elections_NYK,2022_French presidential election_FRFIN,2022_French legislative election_FRFIN,2022_Swedish general election_SX3010GI,2022_Italian general election_FTITLMS30,2021_German federal election_CXPVX,2021_Norwegian parliamentary election_OFING,2021_Dutch general election_NLFIN,2020_United States presidential election_NYK,2019_1_Spanish general election_IBEXIB,2019_2_Spanish general election_IBEXIB,2019_Portuguese legislative election_PTFIN,2019_Greek legislative election_FTATBNK,2019_Belgian federal election_BEFIN,2019_Danish general election_OMXC20,2019_Finnish parliamentary election_N3020PI,2018_Swedish general election_SX3010GI,2018_Italian general election_FTITLMS30,2017_German federal election_CXPVX,2017_French presidential election_FRFIN,2017_French legislative election_FRFIN,2017_United Kingdom general election_TRINMX302020,2017_Dutch general election_NLFIN,2016_United States presidential election_NYK,2016_Spanish general election_IBEXIB,2016_United Kingdom Brexit_TRINMX302020,2015_Portuguese legislative election_PTFIN,2015_Spanish general election_IBEXIB,2015_United Kingdom general election_TRINMX302020,2014_Swedish general election_SX3010GI,2014_Belgian federal election_BEFIN,2013_German federal election_CXPVX,2013_Norwegian parliamentary election_OFING,2012_Greek General election_FTATBNK
31,96.78389474204877,102.71119193255083,106.8444459707746,118.48284067653188,109.28104288285124,105.1656635500375,106.60514605203105,92.89403662545,95.72660842810835,81.4909627672203,85.9502201234659,96.44539313018119,104.1233798136618,98.60171626906671,108.98266732344068,124.3751798640781,117.80384714914175,91.73980382034074,110.42780748663101,74.84593132939253,112.90493978231468,99.71778436812399,103.072600289067,106.48603838525872,107.99715882364008,102.28184456348788,101.33856009178697,112.3077103186682,110.45198059547904,107.95679354277124,101.38747473519444,114.2806531611324,89.31297709923663,100.64856326276433,88.1529944640161,74.10081053698076,108.64108456472339,91.70893970893971,97.94585288458292,115.70586997685672,101.25853751731384,51.051343522125656
32,94.49077509027056,103.42205323193919,106.8444459707746,120.4097947753562,107.29052363604441,104.4921265851344,106.65577932450935,94.13053686022852,95.72660842810835,80.94284505094087,83.57559211982587,97.27475198909012,106.0698366191144,98.00052524363498,109.29360876793301,124.3751798640781,117.80384714914175,93.03045947341249,114.50534759358288,77.17268268142371,114.53113930572552,100.27862814503014,103.072600289067,108.14453760349222,105.25006115114681,104.34808855721536,102.33179417670118,112.24449179329885,111.32382707812694,108.16649521247132,101.38747473519444,114.2806531611324,86.16209192788695,101.4110427894802,84.67035732259689,76.21580547112461,107.9226631404619,91.38073458073458,98.13489518279714,115.95571218177993,102.75230453264554,51.40595345120368
33,92.38462679922837,103.22367333443545,106.8444459707746,121.80519145066788,107.81832945617347,106.50377910641883,106.35768484710178,95.0539990608859,95.72660842810835,82.43958834398258,84.45485624339015,98.54361916196957,106.15827132482336,95.77782194240775,109.29360876793301,124.27113541274655,117.80384714914175,90.32868697298227,114.81729055258465,77.67576405483587,112.88078830424422,100.9016550272649,102.77544749795328,107.44462050221937,104.67476997760927,104.08512772896421,102.97520289308954,111.48118663513546,110.67814051315685,107.12655957373849,101.38747473519444,114.2806531611324,88.59834334903361,101.05562404595128,84.89179667840968,78.98936170212765,107.20578229109161,95.5021483021483,98.26317388515679,115.89259415106248,103.45679896833357,51.500849066027364
34,92.38462679922837,103.22367333443545,106.8444459707746,121.80519145066788,107.81832945617347,106.50377910641883,106.58517800091283,95.0539990608859,96.75402450414813,82.43958834398258,84.45485624339015,98.54361916196957,106.15827132482336,95.77782194240775,109.29360876793301,121.49292719102118,116.83774691624255,90.32868697298227,114.81729055258465,77.67576405483587,112.88078830424422,100.9016550272649,102.47728398306026,107.44462050221937,104.67476997760927,104.08512772896421,102.97520289308954,111.48118663513546,110.67814051315685,107.75456551748394,100.5182134553136,113.42394280009016,88.59834334903361,102.42616327491538,84.89179667840968,78.98936170212765,108.73582992053201,95.5021483021483,98.26317388515679,115.89259415106248,103.45679896833357,51.500849066027364
35,92.38462679922837,103.22367333443545,107.37331936741245,121.80519145066788,107.81832945617347,106.50377910641883,107.33112733911456,95.0539990608859,97.22872369650018,82.43958834398258,84.45485624339015,98.54361916196957,106.15827132482336,95.77782194240775,109.77541407548796,121.12545104376507,116.76298916012536,90.32868697298227,114.81729055258465,77.67576405483587,112.88078830424422,100.9016550272649,102.66426788223046,107.44462050221937,104.67476997760927,104.08512772896421,102.97520289308954,111.48118663513546,110.67814051315685,108.53863874161416,101.94520006686628,113.80559760378756,88.59834334903361,101.00347571178678,84.89179667840968,78.98936170212765,109.3276674412335,95.5021483021483,98.26317388515679,115.89259415106248,103.45679896833357,51.500849066027364
36,90.39620121679775,105.42238386510168,106.94575613441629,123.16587560294016,104.5889478997498,106.60928883786671,107.33112733911456,96.35310690248866,96.28591835613427,82.37765413875326,85.88996286185102,100.56365273655072,107.09978829267422,95.98224108682847,110.24182624222645,120.95720895225024,116.53727824261767,89.7952159697126,117.06773618538324,77.02175826940008,107.40323307786434,102.03888835740935,101.81930280273703,105.75516543018144,105.2985116751651,104.66473392733687,103.15124041776573,111.2493853754478,110.44632659753712,108.25090343172168,101.94216069176176,112.60588102676414,86.16209192788695,102.35553519126542,78.37946653246101,75.73454913880445,108.06747718023443,95.16063756063757,97.5762076764676,115.2061855670103,103.99890146630368,46.4389171910898
37,89.91343918484444,105.86873863448506,107.10888266909353,122.43153626874272,105.45143308607294,104.82624073471933,107.33112733911456,94.89748004382533,94.2838305587605,84.03542636539116,87.85508743451635,102.93203185508825,107.85282321098376,96.4507016261259,111.03380333723294,121.4397981094902,116.48983582046637,92.29048356565134,116.31016042780749,77.07206640674129,105.59831261673213,101.98029273892661,100.38710720747129,106.24101493226439,106.78730690349407,104.76556312712815,103.15124041776573,109.81409070687678,109.30421901326429,108.25090343172168,102.31296445450815,113.17272697993495,81.85804775052785,102.35553519126542,77.87619526925013,78.1661600810537,108.06747718023443,99.15897435897435,99.02609458866422,114.49347780349252,105.2013182404356,47.183098591549296
38,89.91343918484444,106.14977682261532,107.10888266909353,122.30776333305673,107.06557520958609,104.64309176692304,105.29581241442266,94.08358115511035,93.45420581286741,83.75259349484398,88.07398116038271,106.91651194936391,108.5433285393981,97.25560200728243,112.03589680438397,121.4397981094902,115.535236780816,91.30958526931681,117.35739750445633,75.73890076719908,99.43163521607521,103.21319238496125,100.38710720747129,106.18697335697871,104.58163207706927,103.6148310194601,104.13491335916716,108.78152145917723,109.64458968936934,108.25090343172168,102.31296445450815,112.7379303681278,82.00422283579665,102.35553519126542,77.72521389028687,78.03951367781156,108.06747718023443,99.28205128205127,99.60166087162003,114.84325689038502,105.62640301857955,46.43641993806813
39,89.91343918484444,104.16597784757813,107.10888266909353,121.54397094900766,111.88934732037043,105.02962899062358,105.34430625285258,92.18970104867742,93.45420581286741,83.12705802202794,88.24614476499669,106.10012340326185,108.65498852135384,99.16102976144002,112.83864909796195,121.4397981094902,115.535236780816,89.95009464808122,118.33778966131906,75.70116966419317,99.43163521607521,103.9450397015211,100.38710720747129,104.3752688961877,102.47379908555514,105.18210342790533,104.2710190491724,109.56707017256318,109.34718939762304,108.90682563547959,102.31296445450815,112.7379303681278,84.13188241026474,101.38269029711893,77.71514846502264,75.72188449848024,106.09759541935733,100.15855855855855,101.09205684771968,113.72291184515045,106.31418063714955,46.32654080511438
40,89.91343918484444,102.90957183005456,107.10888266909353,121.14366660082587,110.72181012158187,104.9131701361009,102.24640575079873,93.03490374080451,93.45420581286741,83.49453430638852,87.59930150766128,107.07104396194882,111.61889108238718,97.87950627098313,112.83864909796195,123.54282425342574,115.535236780816,89.58871106522113,118.56060606060606,75.39932084014589,99.22071230759322,103.89601071462738,100.7459141491222,105.61560175031744,103.65213464541742,105.1430078579221,105.22207161858913,110.15945116954273,108.30685377630522,109.86125398960725,106.23831740194217,112.7379303681278,86.47068377456553,101.23535859574156,78.5505787619527,78.45744680851064,106.36334458808878,100.21566181566182,100.15866050028693,113.98590363980642,106.93747910397859,47.652582159624416
41,89.91343918484444,102.90957183005456,107.31150299637689,121.14366660082587,110.72181012158187,104.9131701361009,102.93886923779097,93.03490374080451,93.07400692269655,83.49453430638852,87.59930150766128,107.07104396194882,111.61889108238718,97.87950627098313,112.83864909796195,122.92741239235825,114.81209925529774,89.58871106522113,118.56060606060606,75.39932084014589,99.22071230759322,103.89601071462738,101.19770767846856,105.61560175031744,103.65213464541742,105.1430078579221,105.22207161858913,110.15945116954273,108.30685377630522,110.47475227066903,106.17904958740485,112.81361718573865,86.47068377456553,100.95537773367391,78.5505787619527,78.45744680851064,105.31780776192983,100.21566181566182,100.15866050028693,113.98590363980642,106.93747910397859,47.652582159624416
42,89.91343918484444,102.90957183005456,106.18678846781255,121.14366660082587,110.72181012158187,104.9131701361009,103.15994408945687,93.03490374080451,93.78825339267074,83.49453430638852,87.59930150766128,107.07104396194882,111.61889108238718,97.87950627098313,112.35722861892741,123.48969517189472,116.56890652405187,89.58871106522113,118.56060606060606,75.39932084014589,99.22071230759322,103.89601071462738,101.2896835423847,105.61560175031744,103.65213464541742,105.1430078579221,105.22207161858913,110.15945116954273,108.30685377630522,111.45204118417699,106.11826208531525,113.68804148281748,86.47068377456553,102.54590192569115,78.5505787619527,78.45744680851064,105.67291027435071,100.21566181566182,100.15866050028693,113.98590363980642,106.93747910397859,47.652582159624416
43,89.91343918484444,102.71119193255083,106.41859985919604,119.82692826896712,112.94056972303909,105.40189917516606,103.15994408945687,93.09751134762874,95.0870831273007,83.67724021181499,88.5892422341917,108.7001152504938,113.27145881533225,97.1817839829083,111.45672988116495,124.12281672680585,116.62641249029586,91.61934262605402,116.75579322638146,74.04100113193309,107.93778579249049,103.342341911413,101.32000525576366,105.17330031375593,102.51143056052081,105.46885218568671,105.06234427990529,109.517900208387,108.76822000836792,111.64020117292254,105.74289925991218,113.23231021933073,87.6563261328569,104.25768365200354,79.15450427780574,76.83637284701115,106.37412861232715,100.21067221067221,99.34172771157544,113.74132127077634,107.64555571476333,51.98281889921087
44,89.91343918484444,102.00033063316252,106.36536909524874,122.60299509466468,112.75841636307773,104.11255698520871,103.15994408945687,94.74096102676475,94.25086533706938,83.16215407165788,87.979291177845,109.24079200435803,113.5251502943357,97.66550497916771,112.3603072470907,124.0231996989352,117.17990741539435,90.65565307176044,116.48841354723707,74.7578920890454,107.50949958137437,102.66311106859274,100.88741547822396,104.76772616136918,102.51378252770618,106.99602288815649,105.29406140503816,108.72532721440447,110.17380389673536,111.64020117292254,105.67299363250918,112.86192792038389,88.87445184343025,104.25768365200354,81.93256165072975,73.27760891590678,106.37412861232715,101.57505197505199,97.08672315430577,113.94119503471491,110.11725653149927,51.81050844071521
45,89.91343918484444,99.70243015374443,106.36536909524874,123.90722756805465,112.47421322916209,102.66295944842963,102.63578274760383,97.22961339802787,94.86401846052415,83.57504877318662,88.83641998081606,106.86351895703862,114.01824077465228,97.42666108299561,111.82808940336186,124.0231996989352,116.14767532131458,89.53708483909824,116.48841354723707,73.90265375424474,111.235267598377,103.05414713479384,100.88741547822396,103.64649464306326,102.346322464109,107.6073942371405,105.83510964381928,111.2903603455946,110.8590684472991,111.64020117292254,105.67299363250918,112.91668008631517,89.81646905960694,104.25768365200354,83.38198288877706,70.64336372847009,106.37412861232715,102.02522522522521,97.37197447928973,113.82810856301282,109.95128241868464,51.990310658275895
