Date,Close,Close_2021_ German federal election_CXPVX,Close_2018_ Swedish general election_SX3010PI,Close_2017_ German federal election_CXPVX,Close_2014_ Swedish general election_SX3010PI,Close_2013_ German federal election_CXPVX
155,0.8773517139708549,0.47366162087835706,0.5390424344815354,0.3829165618585666,0.889010280261405,0.9850987598554535
156,0.8758921325387812,0.31199560804654025,0.5632370762026921,0.36121705402378446,0.8574277171384552,0.9808977873138418
157,0.9212602192057,0.33968575050684047,0.5945733087215421,0.32841887911458123,0.9076747593711545,0.964419845734779
158,0.9240597842601961,0.25198549111134705,0.6074907445066691,0.18205502468996748,0.9316345948985667,0.9322689957019272
159,0.9097431942134184,0.07645694937501535,0.6808255378614856,0.0163751591089083,0.9365974697193908,0.9777135861530879
160,,,,,,
161,,,,,,
162,0.8878890132326429,0.0009129086302226419,0.6809623627319086,0.12225050176573671,0.9725730220316162,0.8317694645203679
163,0.8579768688073051,0.0,0.6924443888245779,0.13599587732112273,0.9831164859564931,0.9326283091053438
164,0.8575970847423706,0.2954502745822505,0.6971944644328332,0.21457773181460293,0.9707920569653732,0.9119840430628563
165,0.8661549182158446,0.1774846528591132,0.6426547362054036,0.28044196238113894,0.9852771815300243,0.9123566168418749
166,0.8238656208773838,0.23155376708226338,0.6979461669221703,0.27512870240082954,0.9999999999999996,0.8282041344995617
167,,,,,,
168,,,,,,
169,0.880970890137208,0.31904765689623593,0.6901550751389625,0.31798436953769826,0.9895753830277854,0.7908629168035479
170,0.8644951935104768,0.31560579833235236,0.6812698015413652,0.2000374682876469,0.9307559970607118,0.8093868060118266
171,0.8403613318314456,0.46776688809999767,0.6559822294528042,0.21002375909641913,0.9370012594878276,0.7572187773762589
172,0.8403413175041159,0.4524538109677345,0.6427573548582215,0.27445929233960253,0.9490169762726404,0.68236096282304
173,0.9165016908445436,0.45972954514100417,0.6685233968442672,0.30076704938402,0.932370866263843,0.699277352305081
174,,,,,,
175,,,,,,
176,0.9346971551586316,0.43469637555971063,0.6943924746321262,0.19764054839099376,0.9271702975376939,0.7538018780113886
177,0.9003057066460993,0.4772022643313316,0.6950073522510403,0.2516123911479129,0.882883574916336,0.7808102688348666
178,0.9080239146803875,0.42210442471143717,0.6425863237701925,0.2527002554496809,0.9341756007206183,0.7959219639728423
179,0.9012058632215991,0.419238243604672,0.5957012796045422,0.12775460489340507,0.9303284379017422,0.8042751450941741
180,0.7951333454558327,0.42853111979484515,0.5947443398095711,0.0,0.9384972817382962,0.8247833853482258
