NormalizedDate,2024_French Senate election_FRFIN_volatility,2023_Spanish general election_IBEXIB_volatility,2023_Dutch general election_NLFIN_volatility,2023_Polish parliamentary election_BNKI_volatility,2023_Greek legislative election_FTATBNK_volatility,2023_Finnish parliamentary election_N3020PI_volatility,2023_Italian local elections_FTITLMS30_volatility,2023_Spanish regional elections_IBEXIB_volatility,2022_United States elections_NYK_volatility,2022_French presidential election_FRFIN_volatility,2022_French legislative election_FRFIN_volatility,2022_Swedish general election_SX3010GI_volatility,2022_Italian general election_FTITLMS30_volatility,2021_German federal election_CXPVX_volatility,2021_Norwegian parliamentary election_OFING_volatility,2021_Dutch general election_NLFIN_volatility,2020_United States presidential election_NYK_volatility,2019_1_Spanish general election_IBEXIB_volatility,2019_2_Spanish general election_IBEXIB_volatility,2019_Portuguese legislative election_PTFIN_volatility,2019_Greek legislative election_FTATBNK_volatility,2019_Belgian federal election_BEFIN_volatility,2019_Danish general election_OMXC20_volatility,2019_Finnish parliamentary election_N3020PI_volatility,2018_Swedish general election_SX3010GI_volatility,2018_Italian general election_FTITLMS30_volatility,2017_German federal election_CXPVX_volatility,2017_French presidential election_FRFIN_volatility,2017_French legislative election_FRFIN_volatility,2017_United Kingdom general election_TRINMX302020_volatility,2017_Dutch general election_NLFIN_volatility,2016_United States presidential election_NYK_volatility,2016_Spanish general election_IBEXIB_volatility,2016_United Kingdom Brexit_TRINMX302020_volatility,2015_Portuguese legislative election_PTFIN_volatility,2015_Spanish general election_IBEXIB_volatility,2015_United Kingdom general election_TRINMX302020_volatility,2014_Swedish general election_SX3010GI_volatility,2014_Belgian federal election_BEFIN_volatility,2013_German federal election_CXPVX_volatility,2013_Norwegian parliamentary election_OFING_volatility,2012_Greek General election_FTATBNK_volatility
-90,0.5523393885498992,0.6037031065337893,0.4137732532610946,0.4412276437220698,0.4985446770637696,0.4439582278186755,0.561243661446658,0.5941608449938414,0.49567358501563774,0.651212948678691,0.5425970028999664,0.538670737789387,0.511615465837815,0.4405407609783535,0.48640403321741404,0.6641447688212271,0.506234028726829,0.43669765139473976,0.669302506081223,0.7225656835556914,0.5879363601412434,0.40329614357956006,0.43799375435026083,0.6009691957829726,0.6083420694557281,0.435106274963629,0.5425117111173701,0.5879358596965089,0.6321790138747392,0.6656112347252711,0.4473745188358704,0.5808301478020794,0.47647748669084994,0.26498023213100574,0.6630114247943732,0.5610253874630856,0.6416361621919551,0.29916294756855544,0.4744355230079044,0.6083307594838107,0.5396230129832705,0.6326455331542401
-89,0.499883988400034,0.4102930603239956,0.20951055276299338,0.2099430492938824,0.5155511513616785,0.45331927054122567,0.6258992270076179,0.6119066688802905,0.4638808472914266,0.714909743860581,0.26673337564057564,0.3672344345386783,0.34968598038862647,0.3268979542646005,0.23514163239897265,0.8388453370866638,0.2747650843189304,0.6221847867863736,0.7161091251583729,0.8373702377328673,0.7521737989857906,0.26148356882972223,0.506069000757602,0.6259558637590849,0.44367355623513427,0.4664960644964702,0.4196982123674811,0.4082391456750112,0.7125716311646635,0.737176906819002,0.3299491481779671,0.19043460001514087,0.5424897700779971,0.23607089605209505,0.6447534746463883,0.07828707528808528,0.7578679543028006,0.23159604112932156,0.48352910917266984,0.8612037958271475,0.41576894226481215,0.868282334513883
-88,0.499883988400034,0.5933958356523191,0.2116648914553022,0.16263876891955067,0.5362811780515412,0.4147865983422616,0.6301584060492009,0.7122890114709639,0.4907725257179212,0.7272931873849172,0.27725415133180087,0.36561066317859575,0.3765631492886718,0.3165018454415212,0.2636154374670517,0.8444690593412963,0.26724981928855507,0.6179392045152189,0.6841788540278145,0.825883807215768,0.7346082965876981,0.2357464445529738,0.5285445390093687,0.6041324256655244,0.43978036098263545,0.4742838545834375,0.49603838262167865,0.36917334688486053,0.7599593451967755,0.7371769068190005,0.33787648821335853,0.17204472683033964,0.5424897700780077,0.2360708960520754,0.6025595906684927,0.07789087845888464,0.7578679544240782,0.25064277342184293,0.5344736803598324,0.8080833199837757,0.4918986065591057,0.8550544621277002
-87,0.5601061956308104,0.6142638068359599,0.2116648896780957,0.15988501295360744,0.43083574425490206,0.36294186275613516,0.6317762316958352,0.6723592654548677,0.5577952139804819,0.7469506629393016,0.47609492934233283,0.39864738770292724,0.3181118667780786,0.2708396928086024,0.2481357604449943,0.8450602470939879,0.20905924767619863,0.5572121827335139,0.787193174675572,0.8391508718947828,0.7294912739726994,0.2877984431319713,0.5298397559344339,0.5935345405443987,0.5177168356859899,0.5112260556084878,0.5298393881198015,0.22735031364150018,0.7454717625886992,0.7371769069724883,0.33787648781373325,0.19025925377841912,0.5447608799016708,0.236038374856428,0.6390281171739598,0.07775745734072173,0.7578679548573112,0.226864090032094,0.4764235995532939,0.74013263978217,0.4428127264671576,0.8095836600833837
-86,0.5815555898686977,0.5556999866633496,0.21166488878685785,0.1541033018701103,0.4933634127400894,0.368398060324671,0.653385132922684,0.6756372554291868,0.5577952144135657,0.7746259740728131,0.4384288126729398,0.38130453919549434,0.2367578087856219,0.30097449163932044,0.3320000927955646,0.8453508256685459,0.2090592455977855,0.45616726210079034,0.7858982289374647,0.8411950656383641,0.6892698790879792,0.39888439677402787,0.5303976616253789,0.6122423888335129,0.42210599054515985,0.45805396486071165,0.5989302605404121,0.2308536614309686,0.7118428447282151,0.7319411326899936,0.3378764876046585,0.19025924862882068,0.47673245716539503,0.23602201715056323,0.7344948534525891,0.0776904879087086,0.805071515790867,0.22619440053466205,0.4614042368548913,0.7187978304095863,0.4375107791968903,0.803166456179198
-85,0.5209383008636503,0.7081264884005628,0.27477986760049056,0.1731499504689681,0.49013020594840523,0.3638674449907602,0.6606163688379844,0.7500631955180037,0.5577952145582011,0.7653967452685335,0.45370874141902895,0.397210865711783,0.2289367887283531,0.40235544975618887,0.3311672274149144,0.901221919261891,0.2090592441379741,0.2991541637747905,0.6797115983505948,0.8448459547070455,0.7003678831941618,0.41935812210515494,0.5078082495193583,0.47552192794366815,0.5061679278151001,0.33582605936724436,0.5781339284919951,0.24733846134391752,0.7123287847572702,0.7514891637846273,0.3629327761371419,0.1902592455817316,0.43082381803973274,0.23601217311472344,0.8151641887754699,0.0776502227682857,0.7650605193101887,0.2261944004061081,0.5622237719635462,0.6906549502433293,0.4420213307637939,0.7879972013823355
-84,0.5219082371455748,0.7092992003802697,0.38082124036957704,0.17314994956697388,0.49013020598034895,0.36082319993222955,0.6964169662769811,0.750307554951795,0.5619118533494698,0.7661622604357199,0.4534519903736456,0.3970831597060337,0.228936787631505,0.40235544970694515,0.3310310833133595,0.8784190136316249,0.21007950522955093,0.29915416244465615,0.6797115985052923,0.845100246205343,0.7003810420806801,0.41935812223572544,0.45503736092625224,0.4755219280033,0.5061679280964468,0.3355143289610891,0.5781446874617701,0.24733846015864855,0.7123287847193481,0.7504028895968008,0.25608042765210826,0.1628081327828049,0.43082381781709317,0.18331728163722716,0.8165153868066201,0.07762334439990215,0.7814327249486277,0.22619440033176652,0.5622237724984979,0.6900414657115532,0.4420213306613717,0.7880788052957806
-83,0.5210962770618802,0.7096874675486692,0.36921722338866947,0.17314994895589503,0.4901302059806737,0.3585323751048832,0.6723219158303346,0.7519265728643661,0.5776776866115745,0.7664803994179992,0.45344436861786586,0.3967364158994117,0.22893678693167105,0.40235544984032057,0.24585449072970822,0.838432720191247,0.2495745208044289,0.2991541610239331,0.6797115982673999,0.8452489796681424,0.7003870153354559,0.4193581223413156,0.3740003263871293,0.4755219275143511,0.5061679281437496,0.3345638936796887,0.5781666220455608,0.2473384593902521,0.7123287847131866,0.7266679285332308,0.264143038668619,0.1753455682152533,0.4308238175844439,0.1792858610667572,0.8188981375116147,0.07760412839828572,0.7242405937436006,0.22619440028218185,0.562223772683732,0.6893182189750464,0.4420213306073649,0.7879491735347467
-82,0.5510871582132005,0.7098806605611242,0.2422339500482641,0.15405443246864453,0.4901302059790467,0.32756833055342915,0.6715841415468439,0.7925989251053815,0.5457078403119123,0.7704597158425511,0.437769364436421,0.2903142059045373,0.26537463083297824,0.4234047913851763,0.22605102870118393,0.8243002453739754,0.26499799606010527,0.26702515306289787,0.7245789085252569,0.8523661802832772,0.6505919000923522,0.4010761126305027,0.2961761605702431,0.48353315173075556,0.5320262883303575,0.37054756805388495,0.5910715480824864,0.34156491647787185,0.7294666936081294,0.734290804515071,0.2726944250187164,0.16213728180425332,0.4111290942030005,0.18804497548476187,0.8169496828709084,0.07758970698714675,0.699188177565533,0.26663732244698546,0.3864579259942042,0.6777895699307962,0.37056161684434774,0.7557061385736177
-81,0.509813308122199,0.8042428576014425,0.2385599330325934,0.15638984475333848,0.5614950045400262,0.30536067249538834,0.6716138456249973,0.7326245201771545,0.5419176271573224,0.7657515795745139,0.49832303430356695,0.30557268854742664,0.4257203485964907,0.46850986781357656,0.22608938511008436,0.8240018260712182,0.21974884651441312,0.2719574059362773,0.7793917403442187,0.8682674867598729,0.682291077266972,0.3277956157843214,0.30653219655149816,0.48418886118480337,0.45452084891924543,0.37658943575203485,0.6024698555080695,0.39924702478737795,0.7126687473771165,0.7342908044789899,0.23552542137872165,0.16235421897501642,0.26155819826021637,0.18800115958859223,0.7976206339748815,0.077578484747535,0.6991881772746423,0.2841344804129815,0.46638442822900655,0.6566494703090653,0.28051384967637966,0.680844651099035
