"Date","Price","Open","High","Low","Vol.","Change %"
"01/08/2020","13,101.51","13,047.65","13,145.85","12,868.73","","0.41%"
"01/07/2020","13,047.65","12,945.73","13,089.13","12,945.73","","0.79%"
"01/06/2020","12,945.73","13,081.51","13,081.51","12,725.91","","-1.04%"
"01/03/2020","13,081.51","13,252.80","13,252.80","12,978.11","","-1.29%"
"01/02/2020","13,252.80","13,025.10","13,262.59","13,025.10","","1.75%"
"12/30/2019","13,025.10","13,112.58","13,135.96","13,025.10","","-0.67%"
"12/27/2019","13,112.58","13,268.48","13,268.48","13,108.66","","-1.17%"
"12/23/2019","13,268.48","13,353.08","13,353.08","13,220.36","","-0.63%"
"12/20/2019","13,353.08","13,253.84","13,371.78","13,253.84","","0.75%"
"12/19/2019","13,253.84","13,198.38","13,253.84","13,136.97","","0.42%"
"12/18/2019","13,198.38","13,180.31","13,244.43","13,157.90","","0.14%"
"12/17/2019","13,180.31","13,180.63","13,220.33","13,096.47","","0.00%"
"12/16/2019","13,180.63","13,040.64","13,189.16","13,040.64","","1.07%"
"12/13/2019","13,040.64","13,176.08","13,398.95","13,011.00","","-1.03%"
"12/12/2019","13,176.08","12,961.20","13,222.29","12,961.20","","1.66%"
"12/11/2019","12,961.20","12,971.65","13,008.16","12,925.44","","-0.08%"
"12/10/2019","12,971.66","12,899.10","12,978.71","12,803.85","","0.56%"
"12/09/2019","12,899.10","12,997.23","13,042.94","12,813.61","","-0.76%"
"12/06/2019","12,997.23","12,864.99","13,032.45","12,859.02","","1.03%"
"12/05/2019","12,864.99","12,947.31","13,026.61","12,843.36","","-0.64%"
"12/04/2019","12,947.31","12,752.57","12,963.98","12,744.75","","1.53%"
"12/03/2019","12,752.57","12,818.39","12,956.52","12,630.02","","-0.51%"
"12/02/2019","12,818.39","13,003.03","13,152.73","12,795.19","","-1.42%"
"11/29/2019","13,003.03","13,055.74","13,094.28","12,973.44","","-0.40%"
"11/28/2019","13,055.74","13,141.74","13,142.88","12,995.14","","-0.65%"
"11/27/2019","13,141.74","13,192.32","13,244.67","13,121.42","","-0.38%"
"11/26/2019","13,192.32","13,192.57","13,250.36","13,148.21","","0.08%"
"11/25/2019","13,181.71","13,081.43","13,216.86","13,081.43","","0.77%"
"11/22/2019","13,081.43","13,078.16","13,196.66","13,063.93","","0.02%"
"11/21/2019","13,078.16","13,047.91","13,095.63","12,917.03","","0.23%"
"11/20/2019","13,047.91","13,045.14","13,068.86","12,912.22","","0.02%"
"11/19/2019","13,045.14","13,090.42","13,227.04","13,022.68","","-0.35%"
"11/18/2019","13,090.42","13,166.63","13,178.02","13,004.70","","-0.58%"
"11/15/2019","13,166.63","13,106.41","13,199.29","13,091.01","","0.46%"
"11/14/2019","13,106.41","13,168.03","13,213.02","13,083.23","","-0.47%"
"11/13/2019","13,168.03","13,325.28","13,325.28","13,082.73","","-1.18%"
"11/12/2019","13,325.28","13,103.93","13,342.38","13,103.93","","1.69%"
"11/11/2019","13,103.93","13,074.42","13,103.93","12,970.98","","0.23%"
"11/08/2019","13,074.42","13,179.44","13,205.90","13,017.72","","-0.80%"
"11/07/2019","13,179.44","12,891.12","13,220.52","12,891.12","","2.24%"
"11/06/2019","12,891.12","12,878.14","13,026.88","12,846.71","","0.10%"
"11/05/2019","12,878.14","12,752.47","12,905.81","12,752.47","","0.99%"
