"Date","Price","Open","High","Low","Vol.","Change %"
"04/06/2021","2,519.40","2,513.47","2,561.72","2,510.48","10.67M","0.30%"
"03/31/2021","2,511.82","2,515.92","2,531.03","2,511.82","4.04M","-0.16%"
"03/30/2021","2,515.92","2,515.83","2,535.66","2,513.87","7.99M","0.14%"
"03/29/2021","2,512.41","2,508.25","2,517.45","2,491.62","7.12M","0.17%"
"03/26/2021","2,508.16","2,465.42","2,519.37","2,465.42","9.69M","1.69%"
"03/25/2021","2,466.41","2,507.39","2,507.39","2,447.47","9.26M","-0.99%"
"03/24/2021","2,491.18","2,465.33","2,497.56","2,444.24","8.66M","1.04%"
"03/23/2021","2,465.53","2,520.02","2,521.38","2,463.20","8.82M","-2.14%"
"03/22/2021","2,519.50","2,538.31","2,547.20","2,519.49","7.23M","-0.78%"
"03/19/2021","2,539.18","2,544.02","2,548.93","2,523.19","13.50M","-0.21%"
"03/18/2021","2,544.63","2,531.86","2,547.63","2,527.09","7.80M","0.53%"
"03/17/2021","2,531.30","2,533.55","2,547.84","2,518.80","8.76M","-0.09%"
"03/16/2021","2,533.55","2,530.65","2,545.12","2,521.63","10.42M","0.13%"
"03/15/2021","2,530.36","2,527.31","2,540.84","2,527.31","9.81M","0.13%"
"03/12/2021","2,527.06","2,497.48","2,527.11","2,494.19","9.51M","1.43%"
"03/11/2021","2,491.32","2,496.93","2,505.43","2,486.61","13.00M","-0.21%"
"03/10/2021","2,496.44","2,477.70","2,511.29","2,475.25","10.87M","0.95%"
"03/09/2021","2,472.96","2,487.37","2,510.04","2,472.96","13.46M","-0.57%"
"03/08/2021","2,487.26","2,449.35","2,487.43","2,449.35","12.88M","1.55%"
"03/05/2021","2,449.25","2,423.15","2,455.21","2,414.34","12.69M","1.06%"
"03/04/2021","2,423.64","2,422.90","2,435.32","2,417.84","15.73M","0.03%"
"03/03/2021","2,422.86","2,395.90","2,428.97","2,395.90","9.44M","1.10%"
"03/02/2021","2,396.39","2,382.40","2,396.39","2,370.05","10.50M","0.57%"
"03/01/2021","2,382.92","2,338.23","2,382.94","2,338.23","13.82M","1.98%"
"02/26/2021","2,336.74","2,367.58","2,367.58","2,318.77","14.24M","-1.28%"
"02/25/2021","2,367.09","2,341.80","2,376.08","2,341.80","25.06M","1.20%"
"02/24/2021","2,339.04","2,381.96","2,382.24","2,323.10","15.50M","0.55%"
"02/23/2021","2,326.20","2,292.57","2,326.20","2,286.63","10.20M","1.49%"
"02/22/2021","2,292.09","2,288.72","2,303.47","2,283.14","6.95M","0.15%"
"02/19/2021","2,288.76","2,261.16","2,294.92","2,258.77","8.37M","1.24%"
"02/18/2021","2,260.64","2,279.34","2,299.85","2,260.28","10.04M","-0.82%"
"02/17/2021","2,279.28","2,290.95","2,290.95","2,272.05","9.46M","-0.48%"
"02/16/2021","2,290.32","2,278.93","2,293.24","2,273.78","11.75M","0.51%"
"02/15/2021","2,278.70","2,267.23","2,279.41","2,264.40","11.41M","0.92%"
"02/12/2021","2,257.98","2,275.35","2,276.55","2,246.84","16.40M","-0.69%"
"02/11/2021","2,273.65","2,256.79","2,280.67","2,253.11","10.44M","0.76%"
"02/10/2021","2,256.55","2,283.87","2,294.15","2,255.08","12.87M","-1.17%"
"02/09/2021","2,283.19","2,287.08","2,296.40","2,264.28","9.80M","-0.17%"
"02/08/2021","2,287.09","2,287.40","2,301.01","2,277.92","8.29M","-0.01%"
"02/05/2021","2,287.40","2,310.81","2,320.08","2,285.34","9.06M","-1.05%"
