"Date","Price","Open","High","Low","Vol.","Change %"
"03/13/2014","8,225.08","8,407.77","8,407.77","8,225.08","6.25M","-2.25%"
"03/12/2014","8,414.03","8,522.37","8,522.37","8,404.51","7.17M","-1.15%"
"03/11/2014","8,511.73","8,493.25","8,511.73","8,488.95","8.72M","0.37%"
"03/10/2014","8,480.64","8,572.60","8,572.60","8,480.64","6.44M","-1.16%"
"03/07/2014","8,580.18","8,673.03","8,673.03","8,580.18","5.67M","-0.93%"
"03/06/2014","8,660.86","8,670.40","8,670.40","8,631.42","8.09M","0.20%"
"03/05/2014","8,643.27","8,689.49","8,689.49","8,643.27","13.04M","0.09%"
"03/04/2014","8,635.52","8,570.84","8,663.32","8,570.84","12.88M","2.24%"
"03/03/2014","8,446.23","8,657.33","8,657.33","8,446.23","13.53M","-5.30%"
"02/28/2014","8,918.66","8,835.73","8,918.66","8,835.73","6.62M","1.50%"
"02/27/2014","8,786.79","8,750.51","8,803.26","8,750.51","5.46M","-0.35%"
"02/26/2014","8,817.52","8,855.54","8,855.54","8,817.52","8.50M","-0.45%"
"02/25/2014","8,857.26","8,893.67","8,895.51","8,857.26","5.58M","-0.24%"
"02/24/2014","8,878.78","8,840.96","8,878.78","8,840.96","4.62M","1.39%"
"02/21/2014","8,756.69","8,742.05","8,756.69","8,742.05","5.77M","1.15%"
"02/20/2014","8,657.13","8,661.14","8,676.40","8,657.13","5.56M","-1.30%"
"02/19/2014","8,771.03","8,692.86","8,771.03","8,692.86","6.27M","1.08%"
"02/18/2014","8,677.63","8,727.53","8,727.53","8,677.63","4.44M","-0.73%"
"02/17/2014","8,741.63","8,817.59","8,817.59","8,738.03","4.87M","-1.23%"
"02/14/2014","8,850.12","8,859.07","8,865.08","8,850.12","7.75M","-0.09%"
"02/13/2014","8,858.47","8,786.75","8,858.47","8,786.75","5.92M","0.36%"
"02/12/2014","8,826.98","8,763.47","8,831.90","8,763.47","8.34M","1.75%"
"02/11/2014","8,675.24","8,631.29","8,675.24","8,631.29","7.61M","1.51%"
"02/10/2014","8,546.33","8,570.30","8,570.94","8,546.33","6.46M","-0.16%"
"02/07/2014","8,559.66","8,581.14","8,596.44","8,559.66","8.98M","-0.34%"
"02/06/2014","8,588.84","8,551.15","8,588.84","8,536.21","14.89M","2.77%"
"02/05/2014","8,357.11","8,342.30","8,389.63","8,342.30","12.65M","0.98%"
"02/04/2014","8,275.79","8,256.72","8,307.41","8,256.72","9.64M","-0.38%"
"02/03/2014","8,307.06","8,324.04","8,387.13","8,307.06","7.72M","-0.24%"
"01/31/2014","8,327.41","8,252.59","8,327.41","8,252.59","21.58M","1.17%"
