"Date","Price","Open","High","Low","Vol.","Change %"
"03/23/2017","7,167.2","7,138.1","7,221.4","7,127.8","","0.33%"
"03/22/2017","7,143.9","7,122.8","7,158.7","7,086.8","","-0.16%"
"03/21/2017","7,155.0","7,329.5","7,334.7","7,147.3","","-1.86%"
"03/20/2017","7,290.3","7,322.1","7,336.3","7,288.8","","-0.69%"
"03/17/2017","7,341.1","7,390.6","7,391.5","7,333.3","","-0.62%"
"03/16/2017","7,386.6","7,371.5","7,413.0","7,371.5","","0.47%"
"03/15/2017","7,352.3","7,336.9","7,363.6","7,328.8","","0.52%"
"03/14/2017","7,313.9","7,315.4","7,318.0","7,279.9","","-0.34%"
"03/13/2017","7,338.9","7,330.6","7,353.1","7,320.1","","0.21%"
"03/10/2017","7,323.8","7,357.5","7,357.6","7,286.6","","0.05%"
"03/09/2017","7,320.4","7,336.1","7,367.4","7,298.7","","0.06%"
"03/08/2017","7,316.0","7,384.0","7,398.0","7,312.9","","-0.34%"
"03/07/2017","7,340.7","7,360.2","7,360.2","7,326.5","","-0.26%"
"03/06/2017","7,360.1","7,372.8","7,373.4","7,336.1","","-0.58%"
"03/03/2017","7,402.8","7,375.1","7,411.9","7,374.4","","0.38%"
"03/02/2017","7,375.0","7,457.9","7,457.9","7,371.9","","-1.13%"
"03/01/2017","7,459.5","7,414.2","7,478.2","7,411.2","","1.90%"
"02/28/2017","7,320.5","7,323.5","7,336.3","7,300.7","","-0.38%"
"02/27/2017","7,348.7","7,322.5","7,353.4","7,315.2","","0.29%"
"02/24/2017","7,327.4","7,375.1","7,375.1","7,298.9","","-0.65%"
"02/23/2017","7,375.1","7,380.9","7,385.8","7,338.9","","0.10%"
"02/22/2017","7,367.7","7,349.2","7,371.6","7,338.7","","-0.10%"
"02/21/2017","7,375.1","7,341.0","7,376.9","7,340.2","","0.46%"
"02/17/2017","7,341.1","7,308.6","7,341.1","7,294.3","","-0.11%"
"02/16/2017","7,349.3","7,348.0","7,358.8","7,317.9","","-0.03%"
"02/15/2017","7,351.6","7,307.4","7,359.5","7,298.6","","0.61%"
"02/14/2017","7,307.3","7,253.4","7,312.1","7,242.3","","0.67%"
"02/13/2017","7,258.8","7,200.2","7,280.8","7,200.2","","0.82%"
"02/10/2017","7,199.9","7,193.2","7,213.0","7,177.8","","0.25%"
"02/09/2017","7,182.0","7,128.5","7,185.9","7,124.1","","1.04%"
"02/08/2017","7,108.3","7,109.2","7,112.4","7,072.1","","-0.36%"
"02/07/2017","7,134.1","7,160.1","7,169.2","7,127.2","","-0.18%"
"02/06/2017","7,146.7","7,142.9","7,176.2","7,137.5","","-0.45%"
"02/03/2017","7,179.0","7,134.7","7,185.7","7,124.3","","1.70%"
"02/02/2017","7,058.7","7,035.0","7,075.4","7,023.1","","-0.04%"
"02/01/2017","7,061.2","7,106.9","7,125.4","7,047.9","","-0.04%"
"01/31/2017","7,064.0","7,074.0","7,101.9","7,037.0","","-0.25%"
"01/30/2017","7,081.9","7,095.0","7,097.6","7,040.9","","-0.78%"
"01/27/2017","7,137.6","7,172.0","7,172.7","7,129.1","","-0.56%"
"01/26/2017","7,177.7","7,175.4","7,192.0","7,161.5","","0.16%"
"01/25/2017","7,166.6","7,125.5","7,169.9","7,125.5","","1.27%"
"01/24/2017","7,076.4","7,027.8","7,092.8","7,018.4","","0.88%"
"01/23/2017","7,014.5","7,007.7","7,026.0","6,984.1","","-0.13%"
"01/20/2017","7,023.3","6,995.8","7,032.5","6,995.8","","0.52%"
"01/19/2017","6,986.9","7,029.7","7,034.7","6,966.0","","-0.53%"
"01/18/2017","7,024.2","7,005.7","7,027.0","6,973.5","","0.34%"
"01/17/2017","7,000.3","7,059.2","7,064.9","6,990.1","","-1.23%"
"01/13/2017","7,087.2","7,087.5","7,134.4","7,067.3","","0.36%"
"01/12/2017","7,061.7","7,072.2","7,074.0","7,007.3","","-0.39%"
"01/11/2017","7,089.7","7,047.1","7,089.7","7,031.4","","0.47%"
"01/10/2017","7,056.3","7,048.0","7,092.3","7,038.0","","0.13%"
"01/09/2017","7,047.0","7,075.8","7,082.4","7,039.2","","-0.81%"
"01/06/2017","7,104.7","7,097.4","7,123.3","7,081.5","","0.15%"
"01/05/2017","7,094.0","7,102.4","7,115.6","7,045.3","","-0.35%"
"01/04/2017","7,119.2","7,064.6","7,121.8","7,064.4","","1.16%"
"01/03/2017","7,037.5","7,035.2","7,061.5","6,988.5","","1.09%"
"12/30/2016","6,961.5","6,953.6","6,975.5","6,938.3","","0.39%"
"12/29/2016","6,934.6","6,953.6","6,965.5","6,914.2","","-0.26%"
"12/28/2016","6,952.6","7,014.6","7,014.8","6,947.7","","-0.94%"
"12/27/2016","7,018.6","7,020.0","7,027.8","7,012.3","","0.10%"
"12/23/2016","7,011.9","7,002.1","7,011.9","6,991.8","","0.05%"
"12/22/2016","7,008.5","7,016.8","7,018.1","6,987.7","","-0.33%"
"12/21/2016","7,031.5","7,055.3","7,055.3","7,031.5","","-0.40%"
"12/20/2016","7,059.8","7,024.0","7,060.1","7,024.0","","0.77%"
"12/19/2016","7,005.5","6,994.6","7,010.4","6,969.9","","0.07%"
"12/16/2016","7,000.8","7,042.6","7,048.8","6,993.3","","-0.38%"
"12/15/2016","7,027.8","7,006.1","7,068.9","7,000.2","","0.50%"
"12/14/2016","6,992.6","7,030.5","7,085.2","6,980.3","","-1.05%"
"12/13/2016","7,067.1","7,065.6","7,093.1","7,025.5","","0.34%"
"12/12/2016","7,043.4","7,072.4","7,094.2","7,023.7","","-0.75%"
"12/09/2016","7,096.6","7,079.3","7,098.6","7,062.4","","-0.02%"
"12/08/2016","7,097.9","7,052.3","7,124.7","7,042.1","","0.84%"
"12/07/2016","7,039.0","6,929.8","7,043.4","6,926.4","","1.79%"
