"Date","Price","Open","High","Low","Vol.","Change %"
"2023-05-29","7,200.73","7,171.77","7,210.45","7,171.77","13.61M","0.40%"
"2023-05-26","7,171.77","7,095.70","7,178.98","7,095.70","43.91M","1.07%"
"2023-05-25","7,095.70","7,138.66","7,138.66","7,055.61","42.04M","-0.59%"
"2023-05-24","7,138.00","7,272.35","7,272.35","7,136.46","61.93M","-1.85%"
"2023-05-23","7,272.35","7,285.68","7,328.29","7,272.15","54.79M","-0.11%"
"2023-05-19","7,280.05","7,294.58","7,332.34","7,260.18","36.76M","-0.20%"
"2023-05-18","7,294.58","7,305.51","7,305.51","7,254.15","40.96M","-0.14%"
"2023-05-17","7,305.11","7,243.75","7,309.34","7,235.30","35.84M","0.85%"
"2023-05-16","7,243.75","7,342.30","7,342.30","7,238.85","41.39M","-1.34%"
"2023-05-15","7,342.30","7,282.16","7,342.75","7,282.16","52.55M","0.83%"
"2023-05-12","7,282.16","7,296.13","7,343.29","7,244.46","34.65M","-0.19%"
"2023-05-11","7,296.07","7,261.50","7,296.60","7,214.23","32.95M","0.48%"
"2023-05-10","7,261.50","7,280.58","7,315.63","7,216.93","36.91M","-0.26%"
"2023-05-09","7,280.58","7,325.03","7,325.03","7,242.54","27.36M","-0.61%"
"2023-05-08","7,325.03","7,342.05","7,365.23","7,306.26","40.16M","0.13%"
"2023-05-05","7,315.64","7,191.11","7,321.28","7,191.11","32.93M","1.73%"
"2023-05-04","7,191.11","7,288.89","7,288.89","7,167.20","36.10M","-1.34%"
"2023-05-03","7,288.89","7,294.72","7,361.75","7,285.13","43.31M","-0.08%"
"2023-05-02","7,294.72","7,425.03","7,425.03","7,267.19","51.65M","-1.76%"
"2023-05-01","7,425.03","7,436.64","7,482.75","7,425.03","45.23M","-0.16%"
"2023-04-28","7,436.64","7,400.82","7,438.95","7,377.22","38.81M","0.48%"
"2023-04-27","7,400.82","7,310.75","7,409.83","7,310.75","41.66M","1.35%"
"2023-04-26","7,302.33","7,294.13","7,346.08","7,276.10","47.88M","0.11%"
"2023-04-25","7,294.13","7,417.02","7,417.02","7,292.53","50.79M","-1.66%"
"2023-04-24","7,417.02","7,458.53","7,458.53","7,399.13","59.28M","-0.35%"
"2023-04-21","7,443.39","7,435.58","7,446.86","7,386.52","34.89M","0.11%"
"2023-04-20","7,435.58","7,439.92","7,449.64","7,405.35","33.20M","-0.06%"
"2023-04-19","7,439.92","7,412.82","7,446.46","7,389.50","35.54M","0.37%"
"2023-04-18","7,412.82","7,354.54","7,421.65","7,354.54","51.99M","0.79%"
"2023-04-17","7,354.54","7,316.92","7,359.01","7,294.18","64.46M","0.51%"
"2023-04-14","7,316.92","7,299.75","7,359.97","7,299.75","33.25M","0.24%"
"2023-04-13","7,299.75","7,265.46","7,301.57","7,246.75","38.02M","0.47%"
"2023-04-12","7,265.46","7,263.22","7,321.39","7,248.08","37.85M","0.03%"
"2023-04-11","7,263.22","7,219.65","7,285.02","7,219.65","41.50M","0.60%"
"2023-04-10","7,219.65","7,191.71","7,224.15","7,170.74","54.34M","0.39%"
"2023-04-06","7,191.71","7,179.07","7,196.17","7,158.74","38.56M","0.18%"
"2023-04-05","7,179.07","7,217.81","7,217.81","7,132.73","37.52M","-0.34%"
